gene_id	color
236330_at	brown
236331_at	brown
236332_at	grey
236333_at	grey
236334_at	red
236335_at	black
236336_at	blue
236337_at	grey
236338_at	blue
236339_at	grey
236340_at	blue
236341_at	grey
236342_at	turquoise
236343_at	tan
236344_at	red
236345_at	blue
236346_at	tan
236347_at	yellow
236348_at	green
236349_at	turquoise
236350_at	grey
236351_at	blue
236352_at	turquoise
236353_at	saddlebrown
236354_at	red
236355_s_at	red
236356_at	black
236357_at	turquoise
236358_at	brown
236359_at	brown
236360_at	grey
236361_at	blue
236362_at	green
236363_at	grey
236364_at	brown
236365_at	grey
236366_at	turquoise
236367_at	red
236368_at	pink
236369_at	brown
236370_at	red
236371_s_at	plum1
236372_at	turquoise
236373_at	turquoise
236374_at	turquoise
236375_at	yellow
236376_at	blue
236377_at	grey
236378_at	turquoise
236379_at	red
236380_at	yellow
236381_s_at	blue
236382_at	green
236383_at	yellow
236384_at	turquoise
236385_at	blue
236386_at	red
236387_at	grey
236388_at	yellow
236389_x_at	blue
236390_at	sienna3
236391_at	tan
236392_at	green
236393_at	turquoise
236394_at	turquoise
236395_at	brown
236396_at	grey
236397_at	green
236398_s_at	yellow
236399_at	salmon
236400_at	turquoise
236401_at	brown
236402_at	blue
236403_at	blue
236404_at	red
236405_at	grey
236406_at	turquoise
236407_at	grey
236408_at	turquoise
236409_at	red
236410_x_at	grey
236411_at	turquoise
236412_at	grey
236413_at	turquoise
236414_at	red
236415_at	green
236416_at	grey
236417_at	red
236418_at	turquoise
236419_at	grey
236420_s_at	grey
236421_at	grey
236422_at	darkorange
236423_at	grey
236424_at	yellow
236425_at	turquoise
236426_at	turquoise
236427_at	green
236428_at	red
236429_at	pink
236430_at	yellow
236431_at	grey
236432_at	red
236433_at	midnightblue
236434_at	turquoise
236435_at	red
236436_at	salmon
236437_at	red
236438_at	green
236439_at	grey
236440_at	turquoise
236441_at	turquoise
236442_at	brown
236443_at	grey
236444_x_at	brown
236445_at	turquoise
236446_at	brown
236447_at	green
236448_at	yellow
236449_at	grey
236450_at	red
236451_at	blue
236452_at	turquoise
236453_at	grey
236454_at	magenta
236455_at	turquoise
236456_at	green
236457_at	yellow
236458_at	turquoise
236459_at	grey
236460_at	green
236461_at	yellow
236462_at	red
236463_at	turquoise
236464_at	turquoise
236465_at	turquoise
236466_at	grey
236467_at	grey
236468_at	turquoise
236469_at	blue
236470_at	pink
236471_at	blue
236472_at	red
236473_at	grey
236474_at	red
236475_at	blue
236476_at	turquoise
236477_at	yellow
236478_at	black
236479_at	turquoise
236480_at	red
236481_at	turquoise
236482_at	green
236483_at	black
236484_at	pink
236485_at	turquoise
236486_at	turquoise
236487_at	blue
236488_s_at	pink
236489_at	grey
236490_at	magenta
236491_at	blue
236492_at	red
236493_at	turquoise
236494_x_at	red
236495_at	grey
236496_at	blue
236497_at	turquoise
236498_s_at	greenyellow
236499_at	green
236500_at	red
236501_at	turquoise
236502_at	greenyellow
236503_at	blue
236504_x_at	turquoise
236505_at	blue
236506_at	brown
236507_at	grey
236508_at	green
236509_at	turquoise
236510_at	grey
236511_at	yellow
236512_at	turquoise
236513_at	black
236514_at	brown
236515_at	grey
236516_at	turquoise
236517_at	grey
236518_at	pink
236519_at	turquoise
236520_at	red
236521_at	grey
236522_at	grey
236523_at	green
236524_at	red
236525_at	black
236526_x_at	blue
236527_at	yellow
236528_at	red
236529_at	green
236530_at	green
236531_at	yellow
236532_at	grey
236533_at	blue
236534_at	grey
236535_at	green
236536_at	grey
236537_at	grey
236538_at	grey
236539_at	black
236540_at	grey
236541_at	green
236542_at	turquoise
236543_at	grey
236544_at	turquoise
236545_at	red
236546_at	grey
236547_at	turquoise
236548_at	black
236549_x_at	grey
236550_s_at	brown
236551_at	blue
236552_at	red
236553_at	yellow
236554_x_at	black
236555_at	blue
236556_s_at	turquoise
236557_at	yellow
236558_at	red
236559_at	turquoise
236560_at	grey
236561_at	red
236562_at	blue
236563_at	yellow
236564_at	turquoise
236565_s_at	grey
236566_at	tan
236567_at	green
236568_at	turquoise
236569_at	yellow
236570_at	green
236571_at	blue
236572_at	blue
236573_at	turquoise
236574_at	turquoise
236575_at	grey
236576_at	red
236577_at	brown
236578_at	grey
236579_at	turquoise
236580_at	yellow
236581_at	grey
236582_at	brown
236583_at	brown
236584_at	turquoise
236585_at	grey60
236586_at	blue
236587_at	brown
236588_at	blue
236589_at	yellow
236590_at	blue
236591_at	grey
236592_at	blue
236593_at	turquoise
236594_at	grey
236595_at	brown
236596_at	grey
236597_at	grey
236598_at	yellow
236599_at	brown
236600_at	brown
236601_at	turquoise
236602_at	turquoise
236603_at	grey
236604_at	turquoise
236605_at	yellow
236606_at	grey
236607_at	turquoise
236608_at	grey
236609_at	grey
236610_at	red
236611_at	turquoise
236612_at	blue
236613_at	pink
236614_at	green
236615_at	blue
236616_at	blue
236617_at	red
236618_at	yellow
236619_at	darkgreen
236620_at	sienna3
236621_at	red
236622_at	blue
236623_at	grey
236624_at	green
236625_at	blue
236626_at	turquoise
236627_at	tan
236628_at	turquoise
236629_at	turquoise
236630_at	yellow
236631_at	greenyellow
236632_at	blue
236633_at	grey
236634_at	grey
236635_at	blue
236636_at	yellow
236637_at	grey
236638_at	green
236639_at	turquoise
236640_at	turquoise
236641_at	blue
236642_at	black
236643_s_at	green
236644_at	blue
236645_at	red
236646_at	grey
236647_at	yellow
236648_at	yellow
236649_at	red
236650_at	turquoise
236651_at	grey
236652_at	tan
236653_at	grey
236654_s_at	brown
236655_at	black
236656_s_at	blue
236657_at	brown
236658_at	turquoise
236659_x_at	red
236660_at	grey
236661_at	turquoise
236662_at	lightcyan
236663_at	turquoise
236664_at	green
236665_at	blue
236666_s_at	blue
236667_at	turquoise
236668_at	paleturquoise
236669_at	blue
236670_s_at	turquoise
236671_at	yellow
236672_at	grey
236673_at	brown
236674_at	turquoise
236675_at	grey
236676_at	yellow
236677_at	grey
236678_at	grey60
236679_x_at	darkred
236680_at	tan
236681_at	brown
236682_at	green
236683_at	green
236684_at	turquoise
236685_at	red
236686_at	turquoise
236687_at	green
236688_at	turquoise
236689_at	green
236690_at	turquoise
236691_at	grey
236692_at	grey
236693_at	turquoise
236694_at	orange
236695_at	red
236696_at	red
236697_at	brown
236698_at	green
236699_at	red
236700_at	pink
236701_at	turquoise
236702_at	turquoise
236703_at	brown
236704_at	black
236705_at	brown
236706_at	grey
236707_at	turquoise
236708_at	yellow
236709_at	green
236710_at	turquoise
236711_at	turquoise
236712_at	grey
236713_at	turquoise
236714_at	grey
236715_x_at	red
236716_at	grey
236717_at	green
236718_at	grey
236719_at	grey
236720_at	green
236721_at	grey
236722_at	turquoise
236723_at	grey
236724_at	green
236725_at	red
236726_at	turquoise
236727_at	green
236728_at	red
236729_at	yellow
236730_at	green
236731_at	turquoise
236732_at	red
236733_at	grey
236734_at	turquoise
236735_at	green
236736_at	turquoise
236737_at	turquoise
236738_at	black
236739_at	grey
236740_at	turquoise
236741_at	brown
236742_at	red
236743_at	turquoise
236744_at	green
236745_at	green
236746_at	green
236747_at	green
236748_at	turquoise
236749_at	green
236750_at	grey
236751_at	turquoise
236752_at	red
236753_at	green
236754_at	red
236755_at	red
236756_at	grey
236757_at	grey
236758_at	green
236759_at	turquoise
236760_at	blue
236761_at	blue
236762_at	grey
236763_at	grey
236764_at	grey
236765_at	grey
236766_at	pink
236767_at	turquoise
236768_at	turquoise
236769_at	yellow
236770_at	turquoise
236771_at	turquoise
236772_s_at	black
236773_at	grey
236774_at	green
236775_s_at	turquoise
236776_at	green
236777_at	yellow
236778_at	red
236779_at	red
236780_at	grey
236781_at	red
236782_at	salmon
236783_at	blue
236784_s_at	turquoise
236785_at	turquoise
236786_at	grey
236787_at	turquoise
236788_at	turquoise
236789_at	grey
236790_s_at	turquoise
236791_at	grey
236792_at	turquoise
236793_at	midnightblue
236794_at	red
236795_at	darkred
236796_at	salmon
236797_at	turquoise
236798_at	blue
236799_at	grey
236800_at	turquoise
236801_at	yellow
236802_at	green
236803_at	green
236804_at	turquoise
236805_at	turquoise
236806_at	turquoise
236807_at	turquoise
236808_at	red
236809_at	red
236810_at	turquoise
236811_at	grey
236812_at	green
236813_at	green
236814_at	red
236815_at	green
236816_at	grey
236817_at	blue
236818_at	yellow
236819_at	green
236820_at	green
236821_at	yellow
236822_at	turquoise
236823_at	grey
236824_at	yellow
236825_at	turquoise
236826_at	black
236827_at	grey
236828_at	grey
236829_at	red
236830_at	grey
236831_at	black
236832_at	pink
236833_at	turquoise
236834_at	blue
236835_at	blue
236836_at	red
236837_x_at	salmon
236838_at	grey
236839_at	grey
236840_at	grey
236841_at	red
236842_at	turquoise
236843_at	red
236844_at	turquoise
236845_at	green
236846_at	blue
236847_at	grey
236848_s_at	green
236849_at	yellow
236850_at	red
236851_x_at	red
236852_at	yellow
236853_at	turquoise
236854_at	green
236855_at	grey
236856_x_at	turquoise
236857_at	green
236858_s_at	green
236859_at	turquoise
236860_at	darkorange2
236861_at	turquoise
236862_at	red
236863_at	turquoise
236864_at	grey
236865_at	yellow
236866_at	blue
236867_at	yellow
236868_at	turquoise
236869_at	yellow
236870_at	turquoise
236871_s_at	turquoise
236872_at	grey
236873_at	green
236874_at	turquoise
236875_at	grey
236876_at	turquoise
236877_at	grey
236878_at	grey
236879_at	red
236880_at	green
236881_at	yellow
236882_at	turquoise
236883_at	red
236884_at	brown
236885_at	green
236886_at	darkturquoise
236887_at	black
236888_at	black
236889_at	blue
236890_at	yellow
236891_at	turquoise
236892_s_at	brown
236893_at	red
236894_at	brown
236895_at	turquoise
236896_at	brown
236897_at	green
236898_at	black
236899_at	yellowgreen
236900_x_at	yellow
236901_at	magenta
236902_at	grey
236903_at	magenta
236904_x_at	green
236905_at	turquoise
236906_x_at	brown
236907_at	red
236908_at	red
236909_at	turquoise
236910_at	magenta
236911_at	grey
236912_at	grey
236913_at	turquoise
236914_at	turquoise
236915_at	turquoise
236916_at	blue
236917_at	brown
236918_s_at	brown
236919_at	grey
236920_at	turquoise
236921_at	red
236922_at	black
236923_x_at	red
236924_at	red
236925_at	yellow
236926_at	turquoise
236927_at	yellow
236928_at	grey
236929_at	darkmagenta
236930_at	pink
236931_at	red
236932_s_at	black
236933_at	yellow
236934_at	red
236935_at	yellow
236936_at	brown
236937_at	grey
236938_at	turquoise
236939_at	grey
236940_at	turquoise
236941_at	red
236942_at	turquoise
236943_at	grey
236944_at	green
236945_at	grey
236946_at	grey
236947_at	grey
236948_x_at	grey60
236949_at	blue
236950_s_at	turquoise
236951_at	blue
236952_at	grey
236953_s_at	turquoise
236954_at	turquoise
236955_at	red
236956_at	grey
236957_at	blue
236958_at	blue
236959_s_at	turquoise
236960_at	green
236961_at	red
236962_at	red
236963_at	red
236964_at	green
236965_at	magenta
236966_at	red
236967_at	greenyellow
236968_at	yellow
236969_at	red
236970_s_at	turquoise
236971_at	turquoise
236972_at	yellow
236973_at	turquoise
236974_at	red
236975_at	turquoise
236976_at	turquoise
236977_at	brown
236978_at	red
236979_at	yellow
236980_at	black
236981_at	grey
236982_at	grey
236983_at	grey
236984_at	turquoise
236985_at	pink
236986_at	salmon
236987_at	turquoise
236988_x_at	turquoise
236989_at	blue
236990_at	blue
236991_at	turquoise
236992_at	grey
236993_at	turquoise
236994_at	blue
236995_x_at	turquoise
236996_at	turquoise
236997_at	turquoise
236998_at	tan
236999_at	red
237000_at	green
237001_at	grey
237002_at	turquoise
237003_at	grey
237004_at	brown
237005_at	yellow
237006_at	red
237007_at	grey
237008_at	turquoise
237009_at	grey
237010_at	turquoise
237011_at	turquoise
237012_at	turquoise
237013_at	green
237014_at	greenyellow
237015_at	grey
237016_at	turquoise
237017_s_at	blue
237018_at	red
237019_at	turquoise
237020_at	turquoise
237021_at	green
237022_at	turquoise
237023_at	turquoise
237024_at	green
237025_at	black
237026_at	yellow
237027_at	turquoise
237028_at	green
237029_at	green
237030_at	yellowgreen
237031_at	yellow
237032_x_at	blue
237033_at	yellow
237034_at	grey
237035_at	brown
237036_at	turquoise
237037_at	grey
237038_at	grey
237039_at	turquoise
237040_at	black
237041_x_at	grey
237042_at	turquoise
237043_at	grey
237044_s_at	turquoise
237045_at	grey
237046_x_at	green
237047_at	turquoise
237048_at	grey60
237049_at	green
237050_at	grey
237051_at	red
237052_x_at	magenta
237053_at	green
237054_at	blue
237055_at	grey
237056_at	blue
237057_at	brown
237058_x_at	grey
237059_at	yellow
237060_at	turquoise
237061_at	green
237062_at	pink
237063_at	brown
237064_x_at	turquoise
237065_s_at	grey
237066_at	grey
237067_at	red
237068_at	turquoise
237069_s_at	grey
237070_at	grey
237071_at	grey
237072_at	red
237073_at	turquoise
237074_at	turquoise
237075_at	turquoise
237076_at	turquoise
237077_at	grey
237078_at	turquoise
237079_at	turquoise
237080_at	turquoise
237081_at	brown
237082_at	turquoise
237083_at	black
237084_at	grey
237085_x_at	turquoise
237086_at	pink
237087_at	green
237088_at	grey
237089_at	turquoise
237090_at	turquoise
237091_at	turquoise
237092_at	yellow
237093_at	turquoise
237094_at	turquoise
237095_at	grey
237096_at	grey
237097_at	grey
237098_at	turquoise
237099_at	turquoise
237100_at	turquoise
237101_at	tan
237102_at	grey
237103_at	green
237104_at	red
237105_at	grey
237106_at	red
237107_at	red
237108_x_at	turquoise
237109_at	green
237110_at	yellow
237111_at	turquoise
237112_at	brown
237113_at	yellow
237114_at	grey
237115_at	yellow
237116_at	blue
237117_at	grey
237118_at	red
237119_at	grey
237120_at	green
237121_at	brown
237122_at	grey
237123_x_at	tan
237124_at	grey
237125_at	turquoise
237126_at	grey
237127_at	grey
237128_at	grey
237129_at	turquoise
237130_at	grey
237131_at	grey
237132_at	grey
237133_at	brown
237134_at	grey
237135_at	grey
237136_at	red
237137_at	brown
237138_at	turquoise
237139_at	turquoise
237140_x_at	green
237141_x_at	grey
237142_at	grey
237143_at	grey
237144_at	green
237145_at	yellow
237146_at	skyblue
237147_at	grey
237148_at	yellow
237149_at	grey
237150_at	turquoise
237151_s_at	turquoise
237152_at	green
237153_at	grey
237154_at	turquoise
237155_at	grey
237156_at	turquoise
237157_at	red
237158_s_at	yellow
237159_x_at	brown
237160_at	turquoise
237161_at	grey
237162_at	turquoise
237163_x_at	turquoise
237164_at	grey
237165_at	brown
237166_at	grey
237167_at	grey
237168_at	brown
237169_at	blue
237170_at	turquoise
237171_at	turquoise
237172_at	brown
237173_at	grey
237174_at	grey
237175_at	red
237176_at	lightcyan
237177_at	brown
237178_at	turquoise
237179_at	grey
237180_at	red
237181_at	tan
237182_at	grey
237183_at	blue
237184_at	brown
237185_at	turquoise
237186_at	turquoise
237187_at	turquoise
237188_x_at	yellow
237189_at	grey
237190_at	blue
237191_x_at	yellow
237192_at	turquoise
237193_s_at	grey
237194_at	grey
237195_at	red
237196_at	red
237197_at	red
237198_at	red
237199_at	lightcyan
237200_at	turquoise
237201_at	brown
237202_at	blue
237203_at	turquoise
237204_at	turquoise
237205_at	salmon
237206_at	brown
237207_at	grey
237208_at	red
237209_s_at	brown
237210_at	turquoise
237211_x_at	yellow
237212_at	grey
237213_at	grey
237214_at	red
237215_s_at	yellow
237216_at	red
237217_at	brown
237218_at	red
237219_at	grey
237220_at	turquoise
237221_at	yellow
237222_at	turquoise
237223_at	grey
237224_at	turquoise
237225_at	blue
237226_at	turquoise
237227_at	green
237228_at	green
237229_at	yellow
237230_at	yellow
237231_at	grey
237232_at	grey
237233_at	grey
237234_at	grey
237235_at	turquoise
237236_x_at	yellow
237237_at	grey
237238_at	grey
237239_at	red
237240_at	grey
237241_at	grey
237242_at	green
237243_at	grey
237244_at	turquoise
237245_at	grey
237246_at	red
237247_at	green
237248_at	yellow
237249_at	grey
237250_at	grey
237251_at	turquoise
237252_at	grey
237253_at	turquoise
237254_at	blue
237255_at	turquoise
237256_at	turquoise
237257_at	turquoise
237258_at	green
237259_at	turquoise
237260_at	grey
237261_at	yellowgreen
237262_at	grey
237263_at	turquoise
237264_at	red
237265_at	grey
237266_at	yellow
237267_at	grey
237268_at	green
237269_at	red
237270_at	turquoise
237271_at	pink
237272_at	turquoise
237273_at	turquoise
237274_at	yellow
237275_at	grey
237276_at	grey
237277_at	turquoise
237278_x_at	grey
237279_at	green
237280_at	turquoise
237281_at	turquoise
237282_s_at	turquoise
237283_at	turquoise
237284_at	green
237285_at	turquoise
237286_at	green
237287_at	green
237288_at	turquoise
237289_at	yellow
237290_at	grey
237291_at	pink
237292_at	red
237293_at	grey
237294_at	green
237295_at	grey
237296_at	grey
237297_at	turquoise
237298_at	turquoise
237299_at	yellow
237300_at	turquoise
237301_at	black
237302_at	brown
237303_at	turquoise
237304_at	turquoise
237305_at	grey
237306_at	green
237307_at	turquoise
237308_at	green
237309_at	grey
237310_at	red
237311_at	green
237312_at	turquoise
237313_at	blue
237314_at	turquoise
237315_at	pink
237316_at	turquoise
237317_at	red
237318_at	yellow
237319_at	green
237320_at	yellow
237321_at	green
237322_at	green
237323_at	brown
237324_s_at	blue
237325_at	turquoise
237326_at	grey
237327_at	grey
237328_at	turquoise
237329_at	grey
237330_at	red
237331_s_at	turquoise
237332_at	red
237333_at	green
237334_at	green
237335_at	turquoise
237336_at	grey
237337_at	blue
237338_at	brown
237339_at	grey
237340_at	turquoise
237341_at	grey
237342_at	magenta
237343_at	grey
237344_at	turquoise
237345_at	turquoise
237346_at	red
237347_at	grey
237348_at	turquoise
237349_at	turquoise
237350_at	turquoise
237351_at	grey
237352_at	turquoise
237353_at	grey
237354_at	tan
237355_at	turquoise
237356_at	turquoise
237357_at	green
237358_at	turquoise
237359_at	turquoise
237360_at	turquoise
237361_at	turquoise
237362_at	turquoise
237363_at	brown
237364_at	turquoise
237365_at	turquoise
237366_at	turquoise
237367_x_at	green
237368_at	turquoise
237369_at	red
237370_at	green
237371_at	grey
237372_at	tan
237373_at	grey
237374_at	tan
